"","code","coding_system","description","entity","list_name","upload_date","notes"
"1035","B627911","Read","Maltoma","diagnostic","6 - Cancer","2013-10-31","required"
"1036","B627A00","Read","Diffuse non-Hodgkin's large cell lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1037","B627B00","Read","Other types of follicular non-Hodgkin's lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1038","B627C00","Read","Follicular non-Hodgkin's lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1039","B627C11","Read","Follicular lymphoma NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1040","B627D00","Read","Diffuse non-Hodgkin's centroblastic lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1041","B627E00","Read","Diffuse large B-cell lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1042","B627W00","Read","Unspecified B-cell non-Hodgkin's lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1043","B627X00","Read","Diffuse non-Hodgkin's lymphoma; unspecified","diagnostic","6 - Cancer","2013-10-31","required"
"1044","B628.00","Read","","diagnostic","6 - Cancer","2013-10-31","required"
"1045","B62F000","Read","","diagnostic","6 - Cancer","2013-10-31","required"
"1046","B62F100","Read","","diagnostic","6 - Cancer","2013-10-31","required"
"1047","B62F200","Read","","diagnostic","6 - Cancer","2013-10-31","required"
"1048","B62x.00","Read","Malignant lymphoma otherwise specified","diagnostic","6 - Cancer","2013-10-31","required"
"1049","B62x000","Read","T-zone lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1050","B62x100","Read","Lymphoepithelioid lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1051","B62x200","Read","Peripheral T-cell lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1052","B62x400","Read","Malignant reticulosis","diagnostic","6 - Cancer","2013-10-31","required"
"1053","B62x500","Read","Malignant immunoproliferative small intestinal disease","diagnostic","6 - Cancer","2013-10-31","required"
"1054","B62x600","Read","True histiocytic lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1055","B62xX00","Read","Oth and unspecif peripheral & cutaneous T-cell lymphomas","diagnostic","6 - Cancer","2013-10-31","required"
"1056","B62y.00","Read","Malignant lymphoma NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1057","B62y000","Read","Malignant lymphoma NOS of unspecified site","diagnostic","6 - Cancer","2013-10-31","required"
"1058","B62y100","Read","Malignant lymphoma NOS of lymph nodes of head; face and neck","diagnostic","6 - Cancer","2013-10-31","required"
"1059","B62y200","Read","Malignant lymphoma NOS of intrathoracic lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"1060","B62y300","Read","Malignant lymphoma NOS of intra-abdominal lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"1061","B62y400","Read","Malignant lymphoma NOS of lymph nodes of axilla and arm","diagnostic","6 - Cancer","2013-10-31","required"
"1062","B62y500","Read","Malignant lymphoma NOS of lymph node inguinal region and leg","diagnostic","6 - Cancer","2013-10-31","required"
"1063","B62y600","Read","Malignant lymphoma NOS of intrapelvic lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"1064","B62y700","Read","Malignant lymphoma NOS of spleen","diagnostic","6 - Cancer","2013-10-31","required"
"1065","B62y800","Read","Malignant lymphoma NOS of lymph nodes of multiple sites","diagnostic","6 - Cancer","2013-10-31","required"
"1066","B62yz00","Read","Malignant lymphoma NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1067","B62z.00","Read","Malignant neoplasms of lymphoid and histiocytic tissue NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1068","B62z100","Read","Unspec malig neop lymphoid/histiocytic lymph node head/neck","diagnostic","6 - Cancer","2013-10-31","required"
"1069","B62z200","Read","Unspec malig neop lymphoid/histiocytic of intrathoracic node","diagnostic","6 - Cancer","2013-10-31","required"
"1070","B62z300","Read","Unspec malig neop lymphoid/histiocytic intra-abdominal nodes","diagnostic","6 - Cancer","2013-10-31","required"
"1071","B62z500","Read","Unspec malig neop lymphoid/histiocytic nodes inguinal/leg","diagnostic","6 - Cancer","2013-10-31","required"
"1072","B62z800","Read","Unspec malig neop lymphoid/histiocytic of multiple sites","diagnostic","6 - Cancer","2013-10-31","required"
"1073","B62zz00","Read","Lymphoid and histiocytic malignancy NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1074","B62zz11","Read","Immunoproliferative neoplasm","diagnostic","6 - Cancer","2013-10-31","required"
"1075","B63..00","Read","Multiple myeloma and immunoproliferative neoplasms","diagnostic","6 - Cancer","2013-10-31","required"
"1076","B630.00","Read","Multiple myeloma","diagnostic","6 - Cancer","2013-10-31","required"
"1077","B630000","Read","Malignant plasma cell neoplasm; extramedullary plasmacytoma","diagnostic","6 - Cancer","2013-10-31","required"
"1078","B630100","Read","Solitary myeloma","diagnostic","6 - Cancer","2013-10-31","required"
"1079","B630.11","Read","Kahler's disease","diagnostic","6 - Cancer","2013-10-31","required"
"1080","B630.12","Read","Myelomatosis","diagnostic","6 - Cancer","2013-10-31","required"
"1081","B630200","Read","Plasmacytoma NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1082","B630300","Read","Lambda light chain myeloma","diagnostic","6 - Cancer","2013-10-31","required"
"1083","B630400","Read","","diagnostic","6 - Cancer","2013-10-31","required"
"1084","B631.00","Read","Plasma cell leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1085","B63y.00","Read","Other immunoproliferative neoplasms","diagnostic","6 - Cancer","2013-10-31","required"
"1086","B63z.00","Read","Immunoproliferative neoplasm or myeloma NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1087","B64..00","Read","Lymphoid leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1088","B640.00","Read","Acute lymphoid leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1089","B640000","Read","","diagnostic","6 - Cancer","2013-10-31","required"
"1090","B641.00","Read","Chronic lymphoid leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1091","B641000","Read","","diagnostic","6 - Cancer","2013-10-31","required"
"1092","B64..11","Read","Lymphatic leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1093","B641.11","Read","Chronic lymphatic leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1094","B642.00","Read","Subacute lymphoid leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1095","B64y.00","Read","Other lymphoid leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1096","B64y100","Read","Prolymphocytic leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1097","B64y200","Read","Adult T-cell leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1098","B64yz00","Read","Other lymphoid leukaemia NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1099","B64z.00","Read","Lymphoid leukaemia NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1100","B65..00","Read","Myeloid leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1101","B650.00","Read","Acute myeloid leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1102","B651.00","Read","Chronic myeloid leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1103","B651000","Read","Chronic eosinophilic leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1104","B651.11","Read","Chronic granulocytic leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1105","B651200","Read","Chronic neutrophilic leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1106","B651z00","Read","Chronic myeloid leukaemia NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1107","B652.00","Read","Subacute myeloid leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1108","B653.00","Read","Myeloid sarcoma","diagnostic","6 - Cancer","2013-10-31","required"
"1109","B653000","Read","Chloroma","diagnostic","6 - Cancer","2013-10-31","required"
"1110","B653100","Read","Granulocytic sarcoma","diagnostic","6 - Cancer","2013-10-31","required"
"1111","B65y100","Read","Acute promyelocytic leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1112","B65yz00","Read","Other myeloid leukaemia NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1113","B65z.00","Read","Myeloid leukaemia NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1114","B66..00","Read","Monocytic leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1115","B660.00","Read","Acute monocytic leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1116","B661.00","Read","Chronic monocytic leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1117","B66..12","Read","Monoblastic leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1118","B662.00","Read","Subacute monocytic leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1119","B66y.00","Read","Other monocytic leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1120","B66yz00","Read","Other monocytic leukaemia NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1121","B66z.00","Read","Monocytic leukaemia NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1122","B67..00","Read","Other specified leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1123","B670.00","Read","Acute erythraemia and erythroleukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1124","B670.11","Read","Di Guglielmo's disease","diagnostic","6 - Cancer","2013-10-31","required"
"1125","B671.00","Read","Chronic erythraemia","diagnostic","6 - Cancer","2013-10-31","required"
"1126","B671.11","Read","Heilmeyer - Schoner disease","diagnostic","6 - Cancer","2013-10-31","required"
"1127","B672.00","Read","Megakaryocytic leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1128","B672.11","Read","Thrombocytic leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1129","B673.00","Read","Mast cell leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1130","B674.00","Read","Acute panmyelosis","diagnostic","6 - Cancer","2013-10-31","required"
"1131","B675.00","Read","Acute myelofibrosis","diagnostic","6 - Cancer","2013-10-31","required"
"1132","B677.00","Read","","diagnostic","6 - Cancer","2013-10-31","required"
"1133","B67y.00","Read","Other and unspecified leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1134","B67y000","Read","Lymphosarcoma cell leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1135","B67yz00","Read","Other and unspecified leukaemia NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1136","B67z.00","Read","Other specified leukaemia NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1137","B68..00","Read","Leukaemia of unspecified cell type","diagnostic","6 - Cancer","2013-10-31","required"
"1138","B680.00","Read","Acute leukaemia NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1139","B681.00","Read","Chronic leukaemia NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1140","B682.00","Read","Subacute leukaemia NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1141","B68y.00","Read","Other leukaemia of unspecified cell type","diagnostic","6 - Cancer","2013-10-31","required"
"1142","B68z.00","Read","Leukaemia NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1143","B69..00","Read","Myelomonocytic leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1144","B690.00","Read","Acute myelomonocytic leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1145","B691.00","Read","Chronic myelomonocytic leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1146","B692.00","Read","Subacute myelomonocytic leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1147","B6y..00","Read","Malignant neoplasm lymphatic or haematopoietic tissue OS","diagnostic","6 - Cancer","2013-10-31","required"
"1148","B6y0.00","Read","Myeloproliferative disorder","diagnostic","6 - Cancer","2013-10-31","required"
"1149","B6y0.11","Read","Myeloproliferative disease","diagnostic","6 - Cancer","2013-10-31","required"
"1150","B6y1.00","Read","Myelosclerosis with myeloid metaplasia","diagnostic","6 - Cancer","2013-10-31","required"
"1151","B6z..00","Read","Malignant neoplasm lymphatic or haematopoietic tissue NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1152","B6z0.00","Read","Kaposi's sarcoma of lymph nodes","diagnostic","6 - Cancer","2013-10-31","required"
"1153","Byu..00","Read","[X]Additional neoplasm classification terms","diagnostic","6 - Cancer","2013-10-31","required"
"1154","Byu0.00","Read","[X]Malignant neoplasm of lip; oral cavity and pharynx","diagnostic","6 - Cancer","2013-10-31","required"
"1155","Byu1.00","Read","[X]Malignant neoplasm of digestive organs","diagnostic","6 - Cancer","2013-10-31","required"
"1156","Byu1100","Read","[X]Other specified carcinomas of liver","diagnostic","6 - Cancer","2013-10-31","required"
"1157","Byu1200","Read","[X]Malignant neoplasm of intestinal tract; part unspecified","diagnostic","6 - Cancer","2013-10-31","required"
"1158","Byu1300","Read","[X]Malignant neoplsm/ill-defin sites within digestive system","diagnostic","6 - Cancer","2013-10-31","required"
"1159","Byu2.00","Read","[X]Malignant neoplasm of respiratory and intrathoracic orga","diagnostic","6 - Cancer","2013-10-31","required"
"1160","Byu2000","Read","[X]Malignant neoplasm of bronchus or lung; unspecified","diagnostic","6 - Cancer","2013-10-31","required"
"1161","Byu2100","Read","[X]Malignant neoplasm/overlap lesion/heart;mediastinm+pleura","diagnostic","6 - Cancer","2013-10-31","required"
"1162","Byu2300","Read","[X]Malignant neopl/overlapping les/resp+intrathoracic organs","diagnostic","6 - Cancer","2013-10-31","required"
"1163","Byu2400","Read","[X]Malignant neoplasm/ill-defined sites within resp system","diagnostic","6 - Cancer","2013-10-31","required"
"1164","Byu2500","Read","[X]Malignant neoplasm of mediastinum; part unspecified","diagnostic","6 - Cancer","2013-10-31","required"
"1165","Byu3.00","Read","[X]Malignant neoplasm of bone and articular cartilage","diagnostic","6 - Cancer","2013-10-31","required"
"1166","Byu3100","Read","[X]Malignant neoplasm/bones+articular cartilage/limb;unspfd","diagnostic","6 - Cancer","2013-10-31","required"
"1167","Byu3200","Read","[X]Malignant neoplasm/overlap lesion/bone+articulr cartilage","diagnostic","6 - Cancer","2013-10-31","required"
"1168","Byu3300","Read","[X]Malignant neoplasm/bone+articular cartilage; unspecified","diagnostic","6 - Cancer","2013-10-31","required"
"1169","Byu4.00","Read","[X]Melanoma and other malignant neoplasms of skin","diagnostic","6 - Cancer","2013-10-31","required"
"1170","Byu4000","Read","[X]Malignant melanoma of other+unspecified parts of face","diagnostic","6 - Cancer","2013-10-31","required"
"1171","Byu4100","Read","[X]Malignant melanoma of skin; unspecified","diagnostic","6 - Cancer","2013-10-31","required"
"1172","Byu5.00","Read","[X]Malignant neoplasm of mesothelial and soft tissue","diagnostic","6 - Cancer","2013-10-31","required"
"1173","Byu5000","Read","[X]Mesothelioma of other sites","diagnostic","6 - Cancer","2013-10-31","required"
"1174","Byu5011","Read","[X]Mesothelioma of lung","diagnostic","6 - Cancer","2013-10-31","required"
"1175","Byu5100","Read","[X]Mesothelioma; unspecified","diagnostic","6 - Cancer","2013-10-31","required"
"1176","Byu5300","Read","[X]Kaposi's sarcoma; unspecified","diagnostic","6 - Cancer","2013-10-31","required"
"1177","Byu5400","Read","[X]Malignant neoplasm/peripheral nerves of trunk;unspecified","diagnostic","6 - Cancer","2013-10-31","required"
"1178","Byu5700","Read","[X]Malignant neoplasm of peritoneum; unspecified","diagnostic","6 - Cancer","2013-10-31","required"
"1179","Byu5800","Read","[X]Mal neoplasm/connective+soft tissue of trunk;unspecified","diagnostic","6 - Cancer","2013-10-31","required"
"1180","Byu5900","Read","[X]Malignant neoplasm/connective + soft tissue;unspecified","diagnostic","6 - Cancer","2013-10-31","required"
"1181","Byu5A00","Read","[X]Malignant neoplasm overlapping lesion of skin","diagnostic","6 - Cancer","2013-10-31","required"
"1182","Byu5B00","Read","[X]Kaposi's sarcoma of other sites","diagnostic","6 - Cancer","2013-10-31","required"
"1183","Byu6.00","Read","[X]Malignant neoplasm of breast","diagnostic","6 - Cancer","2013-10-31","required"
"1184","Byu7.00","Read","[X]Malignant neoplasm of female genital organs","diagnostic","6 - Cancer","2013-10-31","required"
"1185","Byu7000","Read","[X]Malignant neoplasm of uterine adnexa; unspecified","diagnostic","6 - Cancer","2013-10-31","required"
"1186","Byu7100","Read","[X]Malignant neoplasm/other specified female genital organs","diagnostic","6 - Cancer","2013-10-31","required"
"1187","Byu7300","Read","[X]Malignant neoplasm of female genital organ; unspecified","diagnostic","6 - Cancer","2013-10-31","required"
"1188","Byu8.00","Read","[X]Malignant neoplasm of male genital organs","diagnostic","6 - Cancer","2013-10-31","required"
"1189","Byu8000","Read","[X]Malignant neoplasm/other specified male genital organs","diagnostic","6 - Cancer","2013-10-31","required"
"1190","Byu8200","Read","[X]Malignant neoplasm of male genital organ; unspecified","diagnostic","6 - Cancer","2013-10-31","required"
"1191","Byu9.00","Read","[X]Malignant neoplasm of urinary tract","diagnostic","6 - Cancer","2013-10-31","required"
"1192","Byu9000","Read","[X]Malignant neoplasm of urinary organ; unspecified","diagnostic","6 - Cancer","2013-10-31","required"
"1193","ByuA.00","Read","[X]Malignant neoplasm of eye; brain and other parts of cent","diagnostic","6 - Cancer","2013-10-31","required"
"1194","ByuA000","Read","[X]Malignant neoplasm/other and unspecified cranial nerves","diagnostic","6 - Cancer","2013-10-31","required"
"1195","ByuA100","Read","[X]Malignant neoplasm/central nervous system; unspecified","diagnostic","6 - Cancer","2013-10-31","required"
"1196","ByuA200","Read","[X]Malignant neoplasm of meninges; unspecified","diagnostic","6 - Cancer","2013-10-31","required"
"1197","ByuA300","Read","[X]Malig neopl; overlap lesion brain & other part of CNS","diagnostic","6 - Cancer","2013-10-31","required"
"1198","ByuB.00","Read","[X]Malignant neoplasm of thyroid and other endocrine glands","diagnostic","6 - Cancer","2013-10-31","required"
"1199","ByuB100","Read","[X]Malignant neoplasm of endocrine gland; unspecified","diagnostic","6 - Cancer","2013-10-31","required"
"1200","ByuC.00","Read","[X]Malignant neoplasm of ill-defined; secondary and unspeci","diagnostic","6 - Cancer","2013-10-31","required"
"1201","ByuC000","Read","[X]Malignant neoplasm of other specified sites","diagnostic","6 - Cancer","2013-10-31","required"
"1202","ByuC100","Read","[X]Malignant neoplasm/overlap lesion/other+ill-defined sites","diagnostic","6 - Cancer","2013-10-31","required"
"1203","ByuC200","Read","[X]2ndry+unspcf malignant neoplasm lymph nodes/multi regions","diagnostic","6 - Cancer","2013-10-31","required"
"1204","ByuC300","Read","[X]Secondary malignant neoplasm/oth+unspc respiratory organs","diagnostic","6 - Cancer","2013-10-31","required"
"1205","ByuC400","Read","[X]Secondary malignant neoplasm/oth+unspcfd digestive organs","diagnostic","6 - Cancer","2013-10-31","required"
"1206","ByuC500","Read","[X]2ndry malignant neoplasm/bladder+oth+unsp urinary organs","diagnostic","6 - Cancer","2013-10-31","required"
"1207","ByuC600","Read","[X]2ndry malignant neoplasm/oth+unspec parts/nervous system","diagnostic","6 - Cancer","2013-10-31","required"
"1208","ByuC700","Read","[X]Secondary malignant neoplasm of other specified sites","diagnostic","6 - Cancer","2013-10-31","required"
"1209","ByuC800","Read","[X]Malignant neoplasm without specification of site","diagnostic","6 - Cancer","2013-10-31","required"
"1210","ByuD.00","Read","[X]Malignant neoplasms of lymphoid; haematopoietic and rela","diagnostic","6 - Cancer","2013-10-31","required"
"1211","ByuD000","Read","[X]Other Hodgkin's disease","diagnostic","6 - Cancer","2013-10-31","required"
"1212","ByuD100","Read","[X]Other types of follicular non-Hodgkin's lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1213","ByuD200","Read","[X]Other types of diffuse non-Hodgkin's lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1214","ByuD300","Read","[X]Other specified types of non-Hodgkin's lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1215","ByuD400","Read","[X]Other malignant immunoproliferative diseases","diagnostic","6 - Cancer","2013-10-31","required"
"1216","ByuD500","Read","[X]Other lymphoid leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1217","ByuD600","Read","[X]Other myeloid leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1218","ByuD700","Read","[X]Other monocytic leukaemia","diagnostic","6 - Cancer","2013-10-31","required"
"1219","ByuD800","Read","[X]Other specified leukaemias","diagnostic","6 - Cancer","2013-10-31","required"
"1220","ByuD900","Read","[X]Other leukaemia of unspecified cell type","diagnostic","6 - Cancer","2013-10-31","required"
"1221","ByuDB00","Read","[X]Mal neoplasm/lymphoid;haematopoietic+related tissu;unspcf","diagnostic","6 - Cancer","2013-10-31","required"
"1222","ByuDC00","Read","[X]Diffuse non-Hodgkin's lymphoma; unspecified","diagnostic","6 - Cancer","2013-10-31","required"
"1223","ByuDE00","Read","[X]Unspecified B-cell non-Hodgkin's lymphoma","diagnostic","6 - Cancer","2013-10-31","required"
"1224","ByuDF00","Read","[X]Non-Hodgkin's lymphoma; unspecified type","diagnostic","6 - Cancer","2013-10-31","required"
"1225","ByuDF11","Read","[X]Non-Hodgkin's lymphoma NOS","diagnostic","6 - Cancer","2013-10-31","required"
"1226","ByuE.00","Read","[X]Malignant neoplasms/independent (primary) multiple sites","diagnostic","6 - Cancer","2013-10-31","required"
"1227","ByuE000","Read","[X]Malignant neoplasms/independent(primary)multiple sites","diagnostic","6 - Cancer","2013-10-31","required"
